Date,Country,Distributor,Brand,Operator,Unit Cost,Amount,Unit Price,Sales
10-10-2021,Mexico,Metro,LG,Movistar,550,6,800,4800
10-04-2021,Brasil,Ripley,LG,Movistar,550,6,800,4800
24-09-2021,Guatemala,Ripley,LG,Movistar,550,7,800,5600
08-08-2021,Canada,Tottus,LG,Movistar,550,17,800,13600
28-02-2021,Peru,Ripley,LG,Movistar,550,19,800,15200
24-11-2019,Cuba,Saga Falabella,LG,Movistar,550,7,800,5600
27-04-2018,France,Oeschle,LG,Movistar,550,30,800,24000
10-10-2018,Germany,Plaza Vea,LG,Movistar,550,38,800,30400
13-09-2019,Brasil,Oeschle,LG,Movistar,550,49,800,39200
28-02-2020,Paraguay,Tottus,LG,Movistar,550,42,800,33600
15-11-2018,Chile,Plaza Vea,LG,Movistar,550,24,800,19200
02-10-2018,Colombia,Metro,LG,Movistar,550,17,800,13600
10-11-2020,USA,Tottus,LG,Movistar,550,9,800,7200
05-06-2018,Denmark,Ripley,LG,Movistar,550,4,800,3200
24-08-2019,Brasil,Saga Falabella,LG,Movistar,550,1,800,800
07-09-2018,Guatemala,Saga Falabella,LG,Movistar,550,6,800,4800
14-11-2018,Ireland,Plaza Vea,LG,Movistar,550,23,800,18400
14-12-2019,Chile,Metro,LG,Movistar,550,28,800,22400
02-07-2018,Denmark,Ripley,LG,Movistar,550,6,800,4800
13-01-2019,Portugal,Metro,LG,Movistar,550,29,800,23200
23-11-2020,Venezuela,Metro,Motorola,Claro,675,20,950,19000
13-03-2021,Denmark,Tottus,Motorola,Claro,675,68,950,64600
18-01-2020,Argentina,Tottus,Motorola,Claro,675,36,950,34200
03-08-2019,Colombia,Oeschle,Motorola,Claro,675,26,950,24700
22-07-2018,Spain,Oeschle,Motorola,Claro,675,6,950,5700
12-08-2021,Guatemala,Metro,Motorola,Claro,675,46,950,43700
22-11-2020,Germany,Saga Falabella,Motorola,Claro,675,13,950,12350
02-03-2019,Uruguay,Plaza Vea,Motorola,Claro,675,73,950,69350
26-08-2020,Peru,Saga Falabella,Motorola,Claro,675,13,950,12350
15-07-2021,El Salvador,Oeschle,Motorola,Claro,675,60,950,57000
24-11-2021,Spain,Ripley,Motorola,Claro,675,2,950,1900
16-05-2020,Mexico,Saga Falabella,Motorola,Claro,675,6,950,5700
10-03-2020,Mexico,Tottus,Motorola,Claro,675,41,950,38950
09-11-2021,Switzerland,Metro,Motorola,Claro,675,16,950,15200
27-08-2019,Ireland,Saga Falabella,Motorola,Claro,675,8,950,7600
09-01-2021,United Kingdom,Oeschle,Motorola,Claro,675,96,950,91200
13-11-2019,Uruguay,Saga Falabella,Motorola,Claro,675,6,950,5700
23-01-2019,Uruguay,Saga Falabella,Motorola,Claro,675,1,950,950
21-09-2021,Peru,Metro,Motorola,Claro,675,43,950,40850
03-05-2019,Paraguay,Saga Falabella,Motorola,Claro,675,16,950,15200
28-03-2020,Canada,Tottus,Motorola,Claro,675,84,950,79800
21-11-2020,Spain,Metro,Motorola,Claro,675,33,950,31350
07-03-2019,Ireland,Oeschle,Motorola,Claro,675,84,950,79800
24-05-2021,Canada,Saga Falabella,Motorola,Claro,675,5,950,4750
26-12-2021,El Salvador,Tottus,Motorola,Claro,675,88,950,83600
05-10-2018,Venezuela,Saga Falabella,Motorola,Claro,675,6,950,5700
24-04-2019,USA,Metro,Motorola,Claro,675,17,950,16150
24-07-2021,Argentina,Metro,Motorola,Claro,675,59,950,56050
26-05-2019,Switzerland,Metro,Motorola,Claro,675,57,950,54150
25-04-2020,Uruguay,Oeschle,Motorola,Claro,675,83,950,78850
26-07-2021,USA,Saga Falabella,Motorola,Claro,675,18,950,17100
23-05-2020,Canada,Oeschle,Motorola,Claro,675,35,950,33250
10-01-2021,Argentina,Metro,Motorola,Claro,675,50,950,47500
18-04-2019,Chile,Plaza Vea,Motorola,Claro,675,74,950,70300
15-01-2020,France,Saga Falabella,Motorola,Claro,675,16,950,15200
06-09-2020,Chile,Tottus,Motorola,Claro,675,56,950,53200
02-12-2019,Switzerland,Plaza Vea,Motorola,Claro,675,10,950,9500
16-03-2019,Denmark,Saga Falabella,Motorola,Claro,675,2,950,1900
20-07-2019,Guatemala,Plaza Vea,Motorola,Claro,675,51,950,48450
01-08-2021,Colombia,Tottus,Motorola,Claro,675,78,950,74100
26-07-2018,Chile,Oeschle,Motorola,Claro,675,83,950,78850
13-05-2020,Portugal,Saga Falabella,Motorola,Claro,675,15,950,14250
25-09-2020,Uruguay,Plaza Vea,Motorola,Claro,675,61,950,57950
23-11-2020,Venezuela,Metro,Motorola,Claro,675,20,950,19000
13-03-2021,Denmark,Tottus,Motorola,Claro,675,68,950,64600
18-01-2020,Argentina,Tottus,Motorola,Claro,675,36,950,34200
03-08-2019,Colombia,Oeschle,Motorola,Claro,675,26,950,24700
22-07-2018,Spain,Oeschle,Motorola,Claro,675,6,950,5700
12-08-2021,Guatemala,Metro,Motorola,Claro,675,46,950,43700
22-11-2020,Germany,Saga Falabella,Motorola,Claro,675,13,950,12350
02-03-2019,Uruguay,Plaza Vea,Motorola,Claro,675,73,950,69350
26-08-2020,Peru,Saga Falabella,Motorola,Claro,675,13,950,12350
15-07-2021,El Salvador,Oeschle,Motorola,Claro,675,60,950,57000
24-11-2021,Spain,Ripley,Motorola,Claro,675,2,950,1900
16-05-2020,Mexico,Saga Falabella,Motorola,Claro,675,6,950,5700
10-03-2020,Mexico,Tottus,Motorola,Claro,675,41,950,38950
09-11-2021,Switzerland,Metro,Motorola,Claro,675,16,950,15200
27-08-2019,Ireland,Saga Falabella,Motorola,Claro,675,8,950,7600
09-01-2021,United Kingdom,Oeschle,Motorola,Claro,675,96,950,91200
13-11-2019,Uruguay,Saga Falabella,Motorola,Claro,675,6,950,5700
23-01-2019,Uruguay,Saga Falabella,Motorola,Claro,675,1,950,950
21-09-2021,Peru,Metro,Motorola,Claro,675,43,950,40850
03-05-2019,Paraguay,Saga Falabella,Motorola,Claro,675,16,950,15200
28-03-2020,Canada,Tottus,Motorola,Claro,675,84,950,79800
21-11-2020,Spain,Metro,Motorola,Claro,675,33,950,31350
07-03-2019,Ireland,Oeschle,Motorola,Claro,675,84,950,79800
24-05-2021,Canada,Saga Falabella,Motorola,Claro,675,5,950,4750
26-12-2021,El Salvador,Tottus,Motorola,Claro,675,88,950,83600
05-10-2018,Venezuela,Saga Falabella,Motorola,Claro,675,6,950,5700
24-04-2019,USA,Metro,Motorola,Claro,675,17,950,16150
24-07-2021,Argentina,Metro,Motorola,Claro,675,59,950,56050
26-05-2019,Switzerland,Metro,Motorola,Claro,675,57,950,54150
25-04-2020,Uruguay,Oeschle,Motorola,Claro,675,83,950,78850
26-07-2021,USA,Saga Falabella,Motorola,Claro,675,18,950,17100
23-05-2020,Canada,Oeschle,Motorola,Claro,675,35,950,33250
10-01-2021,Argentina,Metro,Motorola,Claro,675,50,950,47500
18-04-2019,Chile,Plaza Vea,Motorola,Claro,675,74,950,70300
15-01-2020,France,Saga Falabella,Motorola,Claro,675,16,950,15200
06-09-2020,Chile,Tottus,Motorola,Claro,675,56,950,53200
02-12-2019,Switzerland,Plaza Vea,Motorola,Claro,675,10,950,9500
16-03-2019,Denmark,Saga Falabella,Motorola,Claro,675,2,950,1900
20-07-2019,Guatemala,Plaza Vea,Motorola,Claro,675,51,950,48450
01-08-2021,Colombia,Tottus,Motorola,Claro,675,78,950,74100
26-07-2018,Chile,Oeschle,Motorola,Claro,675,83,950,78850
13-05-2020,Portugal,Saga Falabella,Motorola,Claro,675,15,950,14250
25-09-2020,Uruguay,Plaza Vea,Motorola,Claro,675,61,950,57950
12-09-2021,Portugal,Saga Falabella,Motorola,Movistar,675,4,950,3800
10-03-2020,El Salvador,Saga Falabella,Motorola,Movistar,675,2,950,1900
27-02-2021,Germany,Saga Falabella,Motorola,Movistar,675,9,950,8550
10-05-2021,France,Ripley,Motorola,Movistar,675,9,950,8550
26-05-2018,Mexico,Ripley,Motorola,Movistar,675,2,950,1900
04-04-2018,Switzerland,Plaza Vea,Motorola,Movistar,675,8,950,7600
24-03-2021,Ireland,Tottus,Motorola,Movistar,675,5,950,4750
27-04-2021,Paraguay,Metro,Motorola,Movistar,675,3,950,2850
13-02-2018,Paraguay,Oeschle,Motorola,Movistar,675,4,950,3800
14-05-2021,Ireland,Plaza Vea,Motorola,Movistar,675,6,950,5700
23-01-2020,Canada,Oeschle,Motorola,Movistar,675,21,950,19950
28-06-2018,Bolivia,Oeschle,Motorola,Movistar,675,20,950,19000
27-05-2021,Portugal,Saga Falabella,Motorola,Movistar,675,6,950,5700
26-06-2020,Peru,Saga Falabella,Motorola,Movistar,675,9,950,8550
29-09-2021,France,Metro,Motorola,Movistar,675,18,950,17100
23-09-2018,United Kingdom,Metro,Motorola,Movistar,675,28,950,26600
23-11-2018,Denmark,Tottus,Motorola,Movistar,675,21,950,19950
27-07-2021,Ireland,Metro,Motorola,Movistar,675,18,950,17100
01-11-2021,Portugal,Plaza Vea,Motorola,Movistar,675,35,950,33250
21-06-2021,Cuba,Metro,Motorola,Movistar,675,17,950,16150
27-02-2021,Ireland,Tottus,Motorola,Movistar,675,26,950,24700
14-09-2021,Mexico,Plaza Vea,Motorola,Movistar,675,13,950,12350
28-02-2018,Jamaica,Tottus,Motorola,Movistar,675,22,950,20900
28-04-2020,Portugal,Plaza Vea,Motorola,Movistar,675,1,950,950
20-05-2020,Colombia,Ripley,Motorola,Movistar,675,7,950,6650
05-12-2021,Mexico,Metro,Motorola,Movistar,675,24,950,22800
23-07-2019,Argentina,Ripley,Motorola,Movistar,675,16,950,15200
22-05-2021,Germany,Plaza Vea,Motorola,Movistar,675,13,950,12350
06-01-2021,Uruguay,Saga Falabella,Motorola,Movistar,675,6,950,5700
29-02-2020,Denmark,Saga Falabella,Motorola,Movistar,675,8,950,7600
28-08-2020,Cuba,Ripley,Motorola,Movistar,675,6,950,5700
17-03-2021,Spain,Tottus,Motorola,Movistar,675,4,950,3800
31-03-2020,Venezuela,Oeschle,Motorola,Movistar,675,48,950,45600
17-11-2018,Spain,Oeschle,Motorola,Movistar,675,18,950,17100
18-09-2020,Brasil,Oeschle,Motorola,Movistar,675,3,950,2850
02-04-2019,Paraguay,Plaza Vea,Motorola,Movistar,675,1,950,950
14-07-2021,Chile,Plaza Vea,Motorola,Movistar,675,27,950,25650
01-02-2020,Jamaica,Saga Falabella,Motorola,Movistar,675,4,950,3800
16-03-2021,France,Ripley,Motorola,Movistar,675,14,950,13300
05-02-2019,Portugal,Metro,Motorola,Movistar,675,17,950,16150
01-11-2021,Germany,Plaza Vea,Motorola,Movistar,675,18,950,17100
12-09-2021,Portugal,Saga Falabella,Motorola,Movistar,675,4,950,3800
10-03-2020,El Salvador,Saga Falabella,Motorola,Movistar,675,2,950,1900
27-02-2021,Germany,Saga Falabella,Motorola,Movistar,675,9,950,8550
10-05-2021,France,Ripley,Motorola,Movistar,675,9,950,8550
26-05-2018,Mexico,Ripley,Motorola,Movistar,675,2,950,1900
04-04-2018,Switzerland,Plaza Vea,Motorola,Movistar,675,8,950,7600
24-03-2021,Ireland,Tottus,Motorola,Movistar,675,5,950,4750
27-04-2021,Paraguay,Metro,Motorola,Movistar,675,3,950,2850
13-02-2018,Paraguay,Oeschle,Motorola,Movistar,675,4,950,3800
14-05-2021,Ireland,Plaza Vea,Motorola,Movistar,675,6,950,5700
23-01-2020,Canada,Oeschle,Motorola,Movistar,675,21,950,19950
28-06-2018,Bolivia,Oeschle,Motorola,Movistar,675,20,950,19000
27-05-2021,Portugal,Saga Falabella,Motorola,Movistar,675,6,950,5700
26-06-2020,Peru,Saga Falabella,Motorola,Movistar,675,9,950,8550
29-09-2021,France,Metro,Motorola,Movistar,675,18,950,17100
23-09-2018,United Kingdom,Metro,Motorola,Movistar,675,28,950,26600
23-11-2018,Denmark,Tottus,Motorola,Movistar,675,21,950,19950
27-07-2021,Ireland,Metro,Motorola,Movistar,675,18,950,17100
01-11-2021,Portugal,Plaza Vea,Motorola,Movistar,675,35,950,33250
21-06-2021,Cuba,Metro,Motorola,Movistar,675,17,950,16150
27-02-2021,Ireland,Tottus,Motorola,Movistar,675,26,950,24700
14-09-2021,Mexico,Plaza Vea,Motorola,Movistar,675,13,950,12350
28-02-2018,Jamaica,Tottus,Motorola,Movistar,675,22,950,20900
28-04-2020,Portugal,Plaza Vea,Motorola,Movistar,675,1,950,950
20-05-2020,Colombia,Ripley,Motorola,Movistar,675,7,950,6650
05-12-2021,Mexico,Metro,Motorola,Movistar,675,24,950,22800
23-07-2019,Argentina,Ripley,Motorola,Movistar,675,16,950,15200
22-05-2021,Germany,Plaza Vea,Motorola,Movistar,675,13,950,12350
06-01-2021,Uruguay,Saga Falabella,Motorola,Movistar,675,6,950,5700
29-02-2020,Denmark,Saga Falabella,Motorola,Movistar,675,8,950,7600
28-08-2020,Cuba,Ripley,Motorola,Movistar,675,6,950,5700
17-03-2021,Spain,Tottus,Motorola,Movistar,675,4,950,3800
31-03-2020,Venezuela,Oeschle,Motorola,Movistar,675,48,950,45600
17-11-2018,Spain,Oeschle,Motorola,Movistar,675,18,950,17100
18-09-2020,Brasil,Oeschle,Motorola,Movistar,675,3,950,2850
02-04-2019,Paraguay,Plaza Vea,Motorola,Movistar,675,1,950,950
14-07-2021,Chile,Plaza Vea,Motorola,Movistar,675,27,950,25650
01-02-2020,Jamaica,Saga Falabella,Motorola,Movistar,675,4,950,3800
16-03-2021,France,Ripley,Motorola,Movistar,675,14,950,13300
05-02-2019,Portugal,Metro,Motorola,Movistar,675,17,950,16150
01-11-2021,Germany,Plaza Vea,Motorola,Movistar,675,18,950,17100
13-02-2018,France,Saga Falabella,Motorola,Bitel,675,24,950,22800
29-03-2018,Spain,Tottus,Motorola,Bitel,675,24,950,22800
19-03-2020,USA,Tottus,Motorola,Bitel,675,172,950,163400
05-01-2020,Argentina,Metro,Motorola,Bitel,675,21,950,19950
13-07-2020,France,Ripley,Motorola,Bitel,675,15,950,14250
10-02-2021,El Salvador,Metro,Motorola,Bitel,675,9,950,8550
18-08-2021,Switzerland,Saga Falabella,Motorola,Bitel,675,23,950,21850
11-09-2020,Colombia,Tottus,Motorola,Bitel,675,178,950,169100
18-10-2018,USA,Tottus,Motorola,Bitel,675,173,950,164350
09-02-2018,Guatemala,Oeschle,Motorola,Bitel,675,149,950,141550
21-05-2021,Spain,Ripley,Motorola,Bitel,675,56,950,53200
04-04-2019,Uruguay,Plaza Vea,Motorola,Bitel,675,107,950,101650
05-09-2021,Venezuela,Saga Falabella,Motorola,Bitel,675,21,950,19950
17-06-2018,Germany,Metro,Motorola,Bitel,675,41,950,38950
01-03-2018,France,Plaza Vea,Motorola,Bitel,675,9,950,8550
16-12-2020,Bolivia,Metro,Motorola,Bitel,675,19,950,18050
24-06-2020,Peru,Saga Falabella,Motorola,Bitel,675,16,950,15200
26-10-2018,Ireland,Plaza Vea,Motorola,Bitel,675,32,950,30400
16-12-2020,USA,Tottus,Motorola,Bitel,675,59,950,56050
19-08-2019,Paraguay,Oeschle,Motorola,Bitel,675,121,950,114950
31-03-2019,Portugal,Ripley,Motorola,Bitel,675,31,950,29450
12-09-2021,Bolivia,Metro,Motorola,Bitel,675,9,950,8550
27-02-2021,Guatemala,Oeschle,Motorola,Bitel,675,27,950,25650
23-07-2018,United Kingdom,Plaza Vea,Motorola,Bitel,675,44,950,41800
25-12-2021,Ireland,Ripley,Motorola,Bitel,675,27,950,25650
15-01-2021,Colombia,Plaza Vea,Motorola,Bitel,675,56,950,53200
21-05-2020,Mexico,Oeschle,Motorola,Bitel,675,123,950,116850
20-05-2020,France,Plaza Vea,Motorola,Bitel,675,18,950,17100
23-10-2019,France,Ripley,Motorola,Bitel,675,27,950,25650
15-04-2021,Canada,Metro,Motorola,Bitel,675,46,950,43700
05-10-2021,Peru,Metro,Motorola,Bitel,675,60,950,57000
08-02-2021,Jamaica,Ripley,Motorola,Bitel,675,55,950,52250
19-09-2021,USA,Oeschle,Motorola,Bitel,675,31,950,29450
06-10-2021,Canada,Saga Falabella,Motorola,Bitel,675,2,950,1900
30-11-2021,Switzerland,Tottus,Motorola,Bitel,675,46,950,43700
13-02-2018,France,Saga Falabella,Motorola,Bitel,675,24,950,22800
29-03-2018,Spain,Tottus,Motorola,Bitel,675,24,950,22800
19-03-2020,USA,Tottus,Motorola,Bitel,675,172,950,163400
05-01-2020,Argentina,Metro,Motorola,Bitel,675,21,950,19950
13-07-2020,France,Ripley,Motorola,Bitel,675,15,950,14250
10-02-2021,El Salvador,Metro,Motorola,Bitel,675,9,950,8550
18-08-2021,Switzerland,Saga Falabella,Motorola,Bitel,675,23,950,21850
11-09-2020,Colombia,Tottus,Motorola,Bitel,675,178,950,169100
18-10-2018,USA,Tottus,Motorola,Bitel,675,173,950,164350
09-02-2018,Guatemala,Oeschle,Motorola,Bitel,675,149,950,141550
21-05-2021,Spain,Ripley,Motorola,Bitel,675,56,950,53200
04-04-2019,Uruguay,Plaza Vea,Motorola,Bitel,675,107,950,101650
05-09-2021,Venezuela,Saga Falabella,Motorola,Bitel,675,21,950,19950
17-06-2018,Germany,Metro,Motorola,Bitel,675,41,950,38950
01-03-2018,France,Plaza Vea,Motorola,Bitel,675,9,950,8550
16-12-2020,Bolivia,Metro,Motorola,Bitel,675,19,950,18050
24-06-2020,Peru,Saga Falabella,Motorola,Bitel,675,16,950,15200
26-10-2018,Ireland,Plaza Vea,Motorola,Bitel,675,32,950,30400
16-12-2020,USA,Tottus,Motorola,Bitel,675,59,950,56050
19-08-2019,Paraguay,Oeschle,Motorola,Bitel,675,121,950,114950
31-03-2019,Portugal,Ripley,Motorola,Bitel,675,31,950,29450
12-09-2021,Bolivia,Metro,Motorola,Bitel,675,9,950,8550
27-02-2021,Guatemala,Oeschle,Motorola,Bitel,675,27,950,25650
23-07-2018,United Kingdom,Plaza Vea,Motorola,Bitel,675,44,950,41800
25-12-2021,Ireland,Ripley,Motorola,Bitel,675,27,950,25650
15-01-2021,Colombia,Plaza Vea,Motorola,Bitel,675,56,950,53200
21-05-2020,Mexico,Oeschle,Motorola,Bitel,675,123,950,116850
20-05-2020,France,Plaza Vea,Motorola,Bitel,675,18,950,17100
23-10-2019,France,Ripley,Motorola,Bitel,675,27,950,25650
15-04-2021,Canada,Metro,Motorola,Bitel,675,46,950,43700
05-10-2021,Peru,Metro,Motorola,Bitel,675,60,950,57000
08-02-2021,Jamaica,Ripley,Motorola,Bitel,675,55,950,52250
19-09-2021,USA,Oeschle,Motorola,Bitel,675,31,950,29450
06-10-2021,Canada,Saga Falabella,Motorola,Bitel,675,2,950,1900
30-11-2021,Switzerland,Tottus,Motorola,Bitel,675,46,950,43700
05-08-2021,Ireland,Oeschle,Motorola,Tuenti,675,131,950,124450
03-03-2021,Denmark,Saga Falabella,Motorola,Tuenti,675,12,950,11400
07-08-2021,Guatemala,Metro,Motorola,Tuenti,675,147,950,139650
14-04-2020,Peru,Plaza Vea,Motorola,Tuenti,675,1,950,950
18-10-2019,Chile,Oeschle,Motorola,Tuenti,675,36,950,34200
30-03-2018,Chile,Tottus,Motorola,Tuenti,675,46,950,43700
17-05-2021,Brasil,Oeschle,Motorola,Tuenti,675,119,950,113050
04-09-2018,Ireland,Plaza Vea,Motorola,Tuenti,675,35,950,33250
16-05-2021,Cuba,Ripley,Motorola,Tuenti,675,43,950,40850
22-07-2018,Portugal,Plaza Vea,Motorola,Tuenti,675,111,950,105450
15-07-2020,Jamaica,Plaza Vea,Motorola,Tuenti,675,62,950,58900
30-07-2020,Portugal,Saga Falabella,Motorola,Tuenti,675,2,950,1900
02-12-2018,El Salvador,Oeschle,Motorola,Tuenti,675,75,950,71250
08-01-2019,USA,Plaza Vea,Motorola,Tuenti,675,107,950,101650
27-04-2018,Ireland,Oeschle,Motorola,Tuenti,675,17,950,16150
20-05-2021,Bolivia,Plaza Vea,Motorola,Tuenti,675,46,950,43700
29-12-2018,United Kingdom,Plaza Vea,Motorola,Tuenti,675,166,950,157700
25-08-2021,Mexico,Tottus,Motorola,Tuenti,675,273,950,259350
27-03-2021,Cuba,Ripley,Motorola,Tuenti,675,86,950,81700
21-11-2020,Chile,Saga Falabella,Motorola,Tuenti,675,1,950,950
13-02-2019,Denmark,Tottus,Motorola,Tuenti,675,283,950,268850
16-01-2021,Chile,Ripley,Motorola,Tuenti,675,49,950,46550
16-11-2018,Chile,Oeschle,Motorola,Tuenti,675,10,950,9500
29-09-2020,Portugal,Tottus,Motorola,Tuenti,675,125,950,118750
04-11-2020,Ireland,Metro,Motorola,Tuenti,675,122,950,115900
13-04-2020,Chile,Saga Falabella,Motorola,Tuenti,675,5,950,4750
08-02-2019,France,Oeschle,Motorola,Tuenti,675,73,950,69350
23-04-2021,El Salvador,Plaza Vea,Motorola,Tuenti,675,40,950,38000
30-07-2021,Brasil,Ripley,Motorola,Tuenti,675,38,950,36100
18-08-2021,Chile,Plaza Vea,Motorola,Tuenti,675,53,950,50350
18-12-2021,Argentina,Ripley,Motorola,Tuenti,675,31,950,29450
26-10-2021,Uruguay,Metro,Motorola,Tuenti,675,93,950,88350
19-06-2021,France,Plaza Vea,Motorola,Tuenti,675,56,950,53200
05-08-2021,Ireland,Oeschle,Motorola,Tuenti,675,131,950,124450
03-03-2021,Denmark,Saga Falabella,Motorola,Tuenti,675,12,950,11400
07-08-2021,Guatemala,Metro,Motorola,Tuenti,675,147,950,139650
14-04-2020,Peru,Plaza Vea,Motorola,Tuenti,675,1,950,950
18-10-2019,Chile,Oeschle,Motorola,Tuenti,675,36,950,34200
30-03-2018,Chile,Tottus,Motorola,Tuenti,675,46,950,43700
17-05-2021,Brasil,Oeschle,Motorola,Tuenti,675,119,950,113050
04-09-2018,Ireland,Plaza Vea,Motorola,Tuenti,675,35,950,33250
16-05-2021,Cuba,Ripley,Motorola,Tuenti,675,43,950,40850
22-07-2018,Portugal,Plaza Vea,Motorola,Tuenti,675,111,950,105450
15-07-2020,Jamaica,Plaza Vea,Motorola,Tuenti,675,62,950,58900
30-07-2020,Portugal,Saga Falabella,Motorola,Tuenti,675,2,950,1900
02-12-2018,El Salvador,Oeschle,Motorola,Tuenti,675,75,950,71250
08-01-2019,USA,Plaza Vea,Motorola,Tuenti,675,107,950,101650
27-04-2018,Ireland,Oeschle,Motorola,Tuenti,675,17,950,16150
20-05-2021,Bolivia,Plaza Vea,Motorola,Tuenti,675,46,950,43700
29-12-2018,United Kingdom,Plaza Vea,Motorola,Tuenti,675,166,950,157700
25-08-2021,Mexico,Tottus,Motorola,Tuenti,675,273,950,259350
27-03-2021,Cuba,Ripley,Motorola,Tuenti,675,86,950,81700
21-11-2020,Chile,Saga Falabella,Motorola,Tuenti,675,1,950,950
13-02-2019,Denmark,Tottus,Motorola,Tuenti,675,283,950,268850
16-01-2021,Chile,Ripley,Motorola,Tuenti,675,49,950,46550
16-11-2018,Chile,Oeschle,Motorola,Tuenti,675,10,950,9500
29-09-2020,Portugal,Tottus,Motorola,Tuenti,675,125,950,118750
04-11-2020,Ireland,Metro,Motorola,Tuenti,675,122,950,115900
13-04-2020,Chile,Saga Falabella,Motorola,Tuenti,675,5,950,4750
08-02-2019,France,Oeschle,Motorola,Tuenti,675,73,950,69350
23-04-2021,El Salvador,Plaza Vea,Motorola,Tuenti,675,40,950,38000
30-07-2021,Brasil,Ripley,Motorola,Tuenti,675,38,950,36100
18-08-2021,Chile,Plaza Vea,Motorola,Tuenti,675,53,950,50350
18-12-2021,Argentina,Ripley,Motorola,Tuenti,675,31,950,29450
26-10-2021,Uruguay,Metro,Motorola,Tuenti,675,93,950,88350
19-06-2021,France,Plaza Vea,Motorola,Tuenti,675,56,950,53200
12-06-2019,Canada,Tottus,Motorola,Entel,675,138,950,131100
23-06-2021,Canada,Metro,Motorola,Entel,675,69,950,65550
13-08-2019,France,Oeschle,Motorola,Entel,675,159,950,151050
12-10-2019,Paraguay,Plaza Vea,Motorola,Entel,675,148,950,140600
08-10-2021,Brasil,Saga Falabella,Motorola,Entel,675,38,950,36100
30-07-2021,Guatemala,Metro,Motorola,Entel,675,51,950,48450
30-05-2021,Argentina,Tottus,Motorola,Entel,675,233,950,221350
04-02-2021,Spain,Tottus,Motorola,Entel,675,236,950,224200
10-11-2020,Germany,Metro,Motorola,Entel,675,27,950,25650
08-12-2018,Germany,Metro,Motorola,Entel,675,116,950,110200
19-03-2020,Canada,Metro,Motorola,Entel,675,76,950,72200
23-09-2020,Bolivia,Metro,Motorola,Entel,675,86,950,81700
16-09-2020,Canada,Plaza Vea,Motorola,Entel,675,121,950,114950
29-01-2021,Cuba,Metro,Motorola,Entel,675,92,950,87400
08-02-2021,Bolivia,Metro,Motorola,Entel,675,108,950,102600
26-03-2019,Spain,Oeschle,Motorola,Entel,675,132,950,125400
23-10-2018,Denmark,Tottus,Motorola,Entel,675,173,950,164350
20-03-2018,Mexico,Saga Falabella,Motorola,Entel,675,22,950,20900
07-01-2021,Peru,Plaza Vea,Motorola,Entel,675,112,950,106400
18-02-2020,Spain,Saga Falabella,Motorola,Entel,675,37,950,35150
21-12-2019,Uruguay,Tottus,Motorola,Entel,675,41,950,38950
26-12-2019,United Kingdom,Ripley,Motorola,Entel,675,44,950,41800
17-01-2019,Ireland,Metro,Motorola,Entel,675,24,950,22800
05-02-2020,Ireland,Saga Falabella,Motorola,Entel,675,37,950,35150
10-06-2021,Mexico,Tottus,Motorola,Entel,675,27,950,25650
16-02-2021,Venezuela,Tottus,Motorola,Entel,675,175,950,166250
30-11-2020,United Kingdom,Ripley,Motorola,Entel,675,9,950,8550
18-12-2020,Mexico,Saga Falabella,Motorola,Entel,675,20,950,19000
27-12-2020,Uruguay,Saga Falabella,Motorola,Entel,675,13,950,12350
31-08-2021,United Kingdom,Plaza Vea,Motorola,Entel,675,19,950,18050
12-06-2019,Canada,Tottus,Motorola,Entel,675,138,950,131100
23-06-2021,Canada,Metro,Motorola,Entel,675,69,950,65550
13-08-2019,France,Oeschle,Motorola,Entel,675,159,950,151050
12-10-2019,Paraguay,Plaza Vea,Motorola,Entel,675,148,950,140600
08-10-2021,Brasil,Saga Falabella,Motorola,Entel,675,38,950,36100
30-07-2021,Guatemala,Metro,Motorola,Entel,675,51,950,48450
30-05-2021,Argentina,Tottus,Motorola,Entel,675,233,950,221350
04-02-2021,Spain,Tottus,Motorola,Entel,675,236,950,224200
10-11-2020,Germany,Metro,Motorola,Entel,675,27,950,25650
08-12-2018,Germany,Metro,Motorola,Entel,675,116,950,110200
19-03-2020,Canada,Metro,Motorola,Entel,675,76,950,72200
23-09-2020,Bolivia,Metro,Motorola,Entel,675,86,950,81700
16-09-2020,Canada,Plaza Vea,Motorola,Entel,675,121,950,114950
29-01-2021,Cuba,Metro,Motorola,Entel,675,92,950,87400
08-02-2021,Bolivia,Metro,Motorola,Entel,675,108,950,102600
26-03-2019,Spain,Oeschle,Motorola,Entel,675,132,950,125400
23-10-2018,Denmark,Tottus,Motorola,Entel,675,173,950,164350
20-03-2018,Mexico,Saga Falabella,Motorola,Entel,675,22,950,20900
07-01-2021,Peru,Plaza Vea,Motorola,Entel,675,112,950,106400
18-02-2020,Spain,Saga Falabella,Motorola,Entel,675,37,950,35150
21-12-2019,Uruguay,Tottus,Motorola,Entel,675,41,950,38950
26-12-2019,United Kingdom,Ripley,Motorola,Entel,675,44,950,41800
17-01-2019,Ireland,Metro,Motorola,Entel,675,24,950,22800
05-02-2020,Ireland,Saga Falabella,Motorola,Entel,675,37,950,35150
10-06-2021,Mexico,Tottus,Motorola,Entel,675,27,950,25650
16-02-2021,Venezuela,Tottus,Motorola,Entel,675,175,950,166250
30-11-2020,United Kingdom,Ripley,Motorola,Entel,675,9,950,8550
